Date,Open,High,Low,Close,Adj Close,Volume
2020-03-03,75.917503,76.000000,71.449997,72.330002,71.244888,319475600
2020-03-04,74.110001,75.849998,73.282501,75.684998,74.549561,219178400
2020-03-05,73.879997,74.887497,72.852501,73.230003,72.131401,187572800
2020-03-06,70.500000,72.705002,70.307503,72.257500,71.173485,226176800
2020-03-09,65.937500,69.522499,65.750000,66.542503,65.544228,286744800
2020-03-10,69.285004,71.610001,67.342499,71.334999,70.264824,285290000
2020-03-11,69.347504,70.305000,67.964996,68.857498,67.824501,255598800
2020-03-12,63.985001,67.500000,62.000000,62.057499,61.126507,418474000
2020-03-13,66.222504,69.980003,63.237499,69.492500,68.449959,370732000
2020-03-16,60.487499,64.769997,60.000000,60.552502,59.644089,322423600
2020-03-17,61.877499,64.402496,59.599998,63.215000,62.266647,324056000
2020-03-18,59.942501,62.500000,59.279999,61.667500,60.742359,300233600
2020-03-19,61.847500,63.209999,60.652500,61.195000,60.276951,271857200
2020-03-20,61.794998,62.957500,57.000000,57.310001,56.450233,401693200
2020-03-23,57.020000,57.125000,53.152500,56.092499,55.250992,336752800
2020-03-24,59.090000,61.922501,58.575001,61.720001,60.794075,287531200
2020-03-25,62.687500,64.562500,61.075001,61.380001,60.459175,303602000
2020-03-26,61.630001,64.669998,61.590000,64.610001,63.640720,252087200
2020-03-27,63.187500,63.967499,61.762501,61.935001,61.005848,204216800
2020-03-30,62.685001,63.880001,62.349998,63.702499,62.746822,167976400
2020-03-31,63.900002,65.622498,63.000000,63.572498,62.618778,197002000
2020-04-01,61.625000,62.180000,59.782501,60.227501,59.323967,176218400
2020-04-02,60.084999,61.287498,59.224998,61.232498,60.313877,165934000
2020-04-03,60.700001,61.424999,59.742500,60.352501,59.447083,129880000
2020-04-06,62.724998,65.777496,62.345001,65.617500,64.633110,201820400
2020-04-07,67.699997,67.925003,64.750000,64.857498,63.884506,202887200
2020-04-08,65.684998,66.842499,65.307503,66.517502,65.519608,168895200
2020-04-09,67.175003,67.517502,66.175003,66.997498,65.992401,161834800
2020-04-13,67.077499,68.425003,66.457497,68.312500,67.287674,131022800
2020-04-14,70.000000,72.062500,69.512497,71.762497,70.685913,194994800
2020-04-15,70.599998,71.582497,70.157501,71.107498,70.040741,131154400
2020-04-16,71.845001,72.050003,70.587502,71.672501,70.597275,157125200
2020-04-17,71.172501,71.737503,69.214996,70.699997,69.639351,215250000
2020-04-20,69.487503,70.419998,69.212502,69.232498,68.193871,130015200
2020-04-21,69.070000,69.312500,66.357498,67.092499,66.085976,180991600
2020-04-22,68.402496,69.474998,68.050003,69.025002,67.989479,116862400
2020-04-23,68.967499,70.437500,68.717499,68.757500,67.725990,124814400
2020-04-24,69.300003,70.752502,69.250000,70.742500,69.681221,126161200
2020-04-27,70.449997,71.135002,69.987503,70.792503,69.730469,117087600
2020-04-28,71.269997,71.457497,69.550003,69.644997,68.600166,112004800
2020-04-29,71.182503,72.417503,70.972504,71.932503,70.853371,137280800
2020-04-30,72.489998,73.632500,72.087502,73.449997,72.348091,183064000
2020-05-01,71.562500,74.750000,71.462502,72.267502,71.183334,240616800
2020-05-04,72.292503,73.422501,71.580002,73.290001,72.190506,133568000
2020-05-05,73.764999,75.250000,73.614998,74.389999,73.273994,147751200
2020-05-06,75.114998,75.809998,74.717499,75.157501,74.029976,142333600
2020-05-07,75.805000,76.292503,75.492500,75.934998,74.795822,115215200
2020-05-08,76.410004,77.587502,76.072502,77.532501,76.576088,133838400
2020-05-11,77.025002,79.262497,76.809998,78.752502,77.781029,145946400
2020-05-12,79.457497,79.922501,77.727501,77.852501,76.892136,162301200
2020-05-13,78.037498,78.987503,75.802498,76.912498,75.963737,200622400
2020-05-14,76.127502,77.447502,75.382500,77.385002,76.430405,158929200
2020-05-15,75.087502,76.974998,75.052498,76.927498,75.978554,166348400
2020-05-18,78.292503,79.125000,77.580002,78.739998,77.768692,135178400
2020-05-19,78.757500,79.629997,78.252502,78.285004,77.319298,101729600
2020-05-20,79.169998,79.879997,79.129997,79.807503,78.823021,111504800
2020-05-21,79.665001,80.222504,78.967499,79.212502,78.235359,102688800
2020-05-22,78.942497,79.807503,78.837502,79.722504,78.739059,81803200
2020-05-26,80.875000,81.059998,79.125000,79.182503,78.205727,125522000
2020-05-27,79.035004,79.677498,78.272499,79.527496,78.546455,112945200
2020-05-28,79.192497,80.860001,78.907501,79.562500,78.581039,133560800
2020-05-29,79.812500,80.287498,79.117500,79.485001,78.504486,153532400
2020-06-01,79.437500,80.587502,79.302498,80.462502,79.469940,80791200
2020-06-02,80.187500,80.860001,79.732498,80.834999,79.837845,87642800
2020-06-03,81.165001,81.550003,80.574997,81.279999,80.277359,104491200
2020-06-04,81.097504,81.404999,80.195000,80.580002,79.585991,87560400
2020-06-05,80.837502,82.937500,80.807503,82.875000,81.852676,137250400
2020-06-08,82.562500,83.400002,81.830002,83.364998,82.336624,95654400
2020-06-09,83.035004,86.402496,83.002502,85.997498,84.936653,147712400
2020-06-10,86.974998,88.692497,86.522499,88.209999,87.121857,166651600
2020-06-11,87.327499,87.764999,83.870003,83.974998,82.939110,201662400
2020-06-12,86.180000,86.949997,83.555000,84.699997,83.655159,200146000
2020-06-15,83.312500,86.419998,83.144997,85.747498,84.689735,138808800
2020-06-16,87.864998,88.300003,86.180000,88.019997,86.934212,165428800
2020-06-17,88.787498,88.849998,87.772499,87.897499,86.813232,114406400
2020-06-18,87.852501,88.362503,87.305000,87.932503,86.847794,96820400
2020-06-19,88.660004,89.139999,86.287498,87.430000,86.351494,264476000
2020-06-22,87.834999,89.864998,87.787498,89.717499,88.610764,135445200
2020-06-23,91.000000,93.095001,90.567497,91.632500,90.502144,212155600
2020-06-24,91.250000,92.197502,89.629997,90.014999,88.904594,192623200
2020-06-25,90.175003,91.250000,89.392502,91.209999,90.084846,137522400
2020-06-26,91.102501,91.330002,88.254997,88.407501,87.316933,205256800
2020-06-29,88.312500,90.542503,87.820000,90.445000,89.329285,130646000
2020-06-30,90.019997,91.495003,90.000000,91.199997,90.074989,140223200
2020-07-01,91.279999,91.839996,90.977501,91.027496,89.904610,110737200
2020-07-02,91.962502,92.617500,90.910004,91.027496,89.904610,114041600
2020-07-06,92.500000,93.945000,92.467499,93.462502,92.309578,118655600
2020-07-07,93.852501,94.654999,93.057503,93.172501,92.023155,112424400
2020-07-08,94.180000,95.375000,94.089996,95.342499,94.166382,117092000
2020-07-09,96.262497,96.317497,94.672501,95.752502,94.571320,125642800
2020-07-10,95.334999,95.980003,94.705002,95.919998,94.736755,90257200
2020-07-13,97.264999,99.955002,95.257500,95.477501,94.299713,191649200
2020-07-14,94.839996,97.254997,93.877502,97.057503,95.860229,170989200
2020-07-15,98.989998,99.247498,96.489998,97.724998,96.519493,153198000
2020-07-16,96.562500,97.404999,95.904999,96.522499,95.331825,110577600
2020-07-17,96.987503,97.147499,95.839996,96.327499,95.139236,92186800
2020-07-20,96.417503,98.500000,96.062500,98.357498,97.144196,90318000
2020-07-21,99.172501,99.250000,96.742500,97.000000,95.803421,103433200
2020-07-22,96.692497,97.974998,96.602501,97.272499,96.072571,89001600
2020-07-23,96.997498,97.077499,92.010002,92.845001,91.699692,197004400
2020-07-24,90.987503,92.970001,89.144997,92.614998,91.472527,185438800
2020-07-27,93.709999,94.904999,93.480003,94.809998,93.640450,121214000
2020-07-28,94.367500,94.550003,93.247498,93.252502,92.102180,103625600
2020-07-29,93.750000,95.230003,93.712502,95.040001,93.867607,90329200
2020-07-30,94.187500,96.297501,93.767502,96.190002,95.003426,158130000
2020-07-31,102.885002,106.415001,100.824997,106.260002,104.949211,374336800
2020-08-03,108.199997,111.637497,107.892502,108.937500,107.593681,308151200
2020-08-04,109.132500,110.790001,108.387497,109.665001,108.312210,173071600
2020-08-05,109.377502,110.392502,108.897499,110.062500,108.704796,121776800
2020-08-06,110.404999,114.412498,109.797501,113.902496,112.497437,202428800
2020-08-07,113.205002,113.675003,110.292503,111.112503,109.939713,198045600
2020-08-10,112.599998,113.775002,110.000000,112.727501,111.537666,212403600
2020-08-11,111.970001,112.482498,109.107498,109.375000,108.220558,187902400
2020-08-12,110.497498,113.275002,110.297501,113.010002,111.817184,165598000
2020-08-13,114.430000,116.042503,113.927498,115.010002,113.796074,210082000
2020-08-14,114.830002,115.000000,113.044998,114.907501,113.694664,165565200
2020-08-17,116.062500,116.087502,113.962502,114.607498,113.397820,119561600
2020-08-18,114.352501,116.000000,114.007500,115.562500,114.342743,105633600
2020-08-19,115.982498,117.162498,115.610001,115.707497,114.486214,145538000
2020-08-20,115.750000,118.392502,115.732498,118.275002,117.026619,126907200
2020-08-21,119.262497,124.867500,119.250000,124.370003,123.057289,338054800
2020-08-24,128.697495,128.785004,123.937500,125.857498,124.529076,345937600
2020-08-25,124.697502,125.180000,123.052498,124.824997,123.507484,211495600
2020-08-26,126.180000,126.992500,125.082497,126.522499,125.187057,163022400
2020-08-27,127.142502,127.485001,123.832497,125.010002,123.690521,155552400
2020-08-28,126.012497,126.442497,124.577499,124.807503,123.490166,187630000
2020-08-31,127.580002,131.000000,126.000000,129.039993,127.677979,225702700
2020-09-01,132.759995,134.800003,130.529999,134.179993,132.763748,151948100
2020-09-02,137.589996,137.979996,127.000000,131.399994,130.013046,200119000
2020-09-03,126.910004,128.839996,120.500000,120.879997,119.604111,257599600
2020-09-04,120.070000,123.699997,110.889999,120.959999,119.683273,332607200
2020-09-08,113.949997,118.989998,112.680000,112.820000,111.629189,231366600
2020-09-09,117.260002,119.139999,115.260002,117.320000,116.081703,176940500
2020-09-10,120.360001,120.500000,112.500000,113.489998,112.292114,182274400
2020-09-11,114.570000,115.230003,110.000000,112.000000,110.817841,180860300
2020-09-14,114.720001,115.930000,112.800003,115.360001,114.142387,140150100
2020-09-15,118.330002,118.830002,113.610001,115.540001,114.320473,184642000
2020-09-16,115.230003,116.000000,112.040001,112.129997,110.946480,154679000
2020-09-17,109.720001,112.199997,108.709999,110.339996,109.175354,178011000
2020-09-18,110.400002,110.879997,106.089996,106.839996,105.712311,287104900
2020-09-21,104.540001,110.190002,103.099998,110.080002,108.918114,195713800
2020-09-22,112.680000,112.860001,109.160004,111.809998,110.629852,183055400
2020-09-23,111.620003,112.110001,106.769997,107.120003,105.989349,150718700
2020-09-24,105.169998,110.250000,105.000000,108.220001,107.077751,167743300
2020-09-25,108.430000,112.440002,107.669998,112.279999,111.094894,149981400
2020-09-28,115.010002,115.320000,112.779999,114.959999,113.746613,137672400
2020-09-29,114.550003,115.309998,113.570000,114.089996,112.885788,99382200
2020-09-30,113.790001,117.260002,113.620003,115.809998,114.587631,142675200
2020-10-01,117.639999,117.720001,115.830002,116.790001,115.557297,116120400
2020-10-02,112.889999,115.370003,112.220001,113.019997,111.827072,144712000
2020-10-05,113.910004,116.650002,113.550003,116.500000,115.270355,106243800
2020-10-06,115.699997,116.120003,112.250000,113.160004,111.965599,161498200
2020-10-07,114.620003,115.550003,114.129997,115.080002,113.865334,96849000
2020-10-08,116.250000,116.400002,114.589996,114.970001,113.756500,83477200
2020-10-09,115.279999,117.000000,114.919998,116.970001,115.735390,100506900
2020-10-12,120.059998,125.180000,119.279999,124.400002,123.086967,240226800
2020-10-13,125.269997,125.389999,119.650002,121.099998,119.821800,262330500
2020-10-14,121.000000,123.029999,119.620003,121.190002,119.910851,150712000
2020-10-15,118.720001,121.199997,118.150002,120.709999,119.435913,112559200
2020-10-16,121.279999,121.550003,118.809998,119.019997,117.763748,115393800
2020-10-19,119.959999,120.419998,115.660004,115.980003,114.755836,120639300
2020-10-20,116.199997,118.980003,115.629997,117.510002,116.269691,124423700
2020-10-21,116.669998,118.709999,116.449997,116.870003,115.636429,89946000
2020-10-22,117.449997,118.040001,114.589996,115.750000,114.528259,101988000
2020-10-23,116.389999,116.550003,114.279999,115.040001,113.825752,82572600
2020-10-26,114.010002,116.550003,112.879997,115.050003,113.835640,111850700
2020-10-27,115.489998,117.279999,114.540001,116.599998,115.369293,92276800
2020-10-28,115.050003,115.430000,111.099998,111.199997,110.026283,143937800
2020-10-29,112.370003,116.930000,112.199997,115.320000,114.102798,146129200
2020-10-30,111.059998,111.989998,107.720001,108.860001,107.710991,190272600
2020-11-02,109.110001,110.680000,107.320000,108.769997,107.621933,122866900
2020-11-03,109.660004,111.489998,108.730003,110.440002,109.274315,107624400
2020-11-04,114.139999,115.589996,112.349998,114.949997,113.736702,138235500
2020-11-05,117.949997,119.620003,116.870003,119.029999,117.773643,126387100
2020-11-06,118.320000,119.199997,116.129997,118.690002,117.639839,114457900
2020-11-09,120.500000,121.989998,116.050003,116.320000,115.290810,154515300
2020-11-10,115.550003,117.589996,114.129997,115.970001,114.943909,138023400
2020-11-11,117.190002,119.629997,116.440002,119.489998,118.432755,112295000
2020-11-12,119.620003,120.529999,118.570000,119.209999,118.155235,103162300
2020-11-13,119.440002,119.669998,117.870003,119.260002,118.204811,81581900
2020-11-16,118.919998,120.989998,118.150002,120.300003,119.235588,91183000
2020-11-17,119.550003,120.669998,118.959999,119.389999,118.333649,74271000
2020-11-18,118.610001,119.820000,118.000000,118.029999,116.985680,76322100
2020-11-19,117.589996,119.059998,116.809998,118.639999,117.590279,74113000
2020-11-20,118.639999,118.769997,117.290001,117.339996,116.301781,73604300
2020-11-23,117.180000,117.620003,113.750000,113.849998,112.842659,127959300
2020-11-24,113.910004,115.849998,112.589996,115.169998,114.150986,113874200
2020-11-25,115.550003,116.750000,115.169998,116.029999,115.003372,76499200
2020-11-27,116.570000,117.489998,116.220001,116.589996,115.558411,46691300
2020-11-30,116.970001,120.970001,116.809998,119.050003,117.996651,169410200
2020-12-01,121.010002,123.470001,120.010002,122.720001,121.634186,127728200
2020-12-02,122.019997,123.370003,120.889999,123.080002,121.990990,89004200
2020-12-03,123.519997,123.779999,122.209999,122.940002,121.852234,78967600
2020-12-04,122.599998,122.860001,121.519997,122.250000,121.168343,78260400
2020-12-07,122.309998,124.570000,122.250000,123.750000,122.655067,86712000
2020-12-08,124.370003,124.980003,123.089996,124.379997,123.279495,82225500
2020-12-09,124.529999,125.949997,121.000000,121.779999,120.702499,115089200
2020-12-10,120.500000,123.870003,120.150002,123.239998,122.149582,81312200
2020-12-11,122.430000,122.760002,120.550003,122.410004,121.326927,86939800
2020-12-14,122.599998,123.349998,121.540001,121.779999,120.702499,79184500
2020-12-15,124.339996,127.900002,124.129997,127.879997,126.748520,157243700
2020-12-16,127.410004,128.369995,126.559998,127.809998,126.679153,98208600
2020-12-17,128.899994,129.580002,128.039993,128.699997,127.561279,94359800
2020-12-18,128.960007,129.100006,126.120003,126.660004,125.539330,192541500
2020-12-21,125.019997,128.309998,123.449997,128.229996,127.095436,121251600
2020-12-22,131.610001,134.410004,129.649994,131.880005,130.713150,168904800
2020-12-23,132.160004,132.429993,130.779999,130.960007,129.801270,88223700
2020-12-24,131.320007,133.460007,131.100006,131.970001,130.802322,54930100
2020-12-28,133.990005,137.339996,133.509995,136.690002,135.480576,124486200
2020-12-29,138.050003,138.789993,134.339996,134.869995,133.676651,121047300
2020-12-30,135.580002,135.990005,133.399994,133.720001,132.536865,96452100
2020-12-31,134.080002,134.740005,131.720001,132.690002,131.515976,99116600
2021-01-04,133.520004,133.610001,126.760002,129.410004,128.264984,143301900
2021-01-05,128.889999,131.740005,128.429993,131.009995,129.850830,97664900
2021-01-06,127.720001,131.050003,126.379997,126.599998,125.479851,155088000
2021-01-07,128.360001,131.630005,127.860001,130.919998,129.761612,109578200
2021-01-08,132.429993,132.630005,130.229996,132.050003,130.881638,105158200
2021-01-11,129.190002,130.169998,128.500000,128.979996,127.838806,100384500
2021-01-12,128.500000,129.690002,126.860001,128.800003,127.660400,91951100
2021-01-13,128.759995,131.449997,128.490005,130.889999,129.731903,88636800
2021-01-14,130.800003,131.000000,128.759995,128.910004,127.769440,90221800
2021-01-15,128.779999,130.220001,127.000000,127.139999,126.015068,111598500
2021-01-19,127.779999,128.710007,126.940002,127.830002,126.698975,90757300
2021-01-20,128.660004,132.490005,128.550003,132.029999,130.861786,104319500
2021-01-21,133.800003,139.669998,133.589996,136.869995,135.658997,120150900
2021-01-22,136.279999,139.850006,135.020004,139.070007,137.839539,114459400
2021-01-25,143.070007,145.089996,136.539993,142.919998,141.655441,157611700
2021-01-26,143.600006,144.300003,141.369995,143.160004,141.893326,98390600
2021-01-27,143.429993,144.300003,140.410004,142.059998,140.803040,140843800
2021-01-28,139.520004,141.990005,136.699997,137.089996,135.877045,142621100
2021-01-29,135.830002,136.740005,130.210007,131.960007,130.792419,177523800
2021-02-01,133.750000,135.380005,130.929993,134.139999,132.953156,106239800
2021-02-02,135.729996,136.309998,134.610001,134.990005,133.795639,83305400
2021-02-03,135.759995,135.770004,133.610001,133.940002,132.754913,89880900
2021-02-04,136.300003,137.399994,134.589996,137.389999,136.174377,84183100
2021-02-05,137.350006,137.419998,135.860001,136.759995,135.752502,75693800
2021-02-08,136.029999,136.960007,134.919998,136.910004,135.901413,71297200
2021-02-09,136.619995,137.880005,135.850006,136.009995,135.008026,76774200
2021-02-10,136.479996,136.990005,134.399994,135.389999,134.392593,73046600
2021-02-11,135.899994,136.389999,133.770004,135.130005,134.134506,64280000
2021-02-12,134.350006,135.529999,133.690002,135.369995,134.372726,60145100
2021-02-16,135.490005,136.009995,132.789993,133.190002,132.208817,80576300
2021-02-17,131.250000,132.220001,129.470001,130.839996,129.876129,97918500
2021-02-18,129.199997,130.000000,127.410004,129.710007,128.754456,96856700
2021-02-19,130.240005,130.710007,128.800003,129.869995,128.913254,87668800
2021-02-22,128.009995,129.720001,125.599998,126.000000,125.071777,103916400
2021-02-23,123.760002,126.709999,118.389999,125.860001,124.932816,158273000
2021-02-24,124.940002,125.559998,122.230003,125.349998,124.426575,111039900
2021-02-25,124.680000,126.459999,120.540001,120.989998,120.098679,148199500
2021-02-26,122.589996,124.849998,121.199997,121.260002,120.366707,164560400
2021-03-01,123.750000,127.930000,122.790001,127.790001,126.848587,116307900
2021-03-02,128.410004,128.720001,125.010002,125.120003,124.198273,102260900
2021-03-03,124.809998,125.709999,121.839996,122.059998,121.160805,112966300
2021-03-04,121.750000,123.599998,118.620003,120.129997,119.245018,178155000
2021-03-05,120.980003,121.940002,117.570000,121.419998,120.525520,153766600
2021-03-08,120.930000,121.000000,116.209999,116.360001,115.502792,154376600
2021-03-09,119.029999,122.059998,118.790001,121.089996,120.197952,129525800
2021-03-10,121.690002,122.169998,119.449997,119.980003,119.096130,111943300
2021-03-11,122.540001,123.209999,121.260002,121.959999,121.061531,103026500
2021-03-12,120.400002,121.169998,119.160004,121.029999,120.138397,88105100
2021-03-15,121.410004,124.000000,120.419998,123.989998,123.076584,92403800
2021-03-16,125.699997,127.220001,124.720001,125.570000,124.644943,115227900
2021-03-17,124.050003,125.860001,122.339996,124.760002,123.840912,111932600
2021-03-18,122.879997,123.180000,120.320000,120.529999,119.642075,121229700
2021-03-19,119.900002,121.430000,119.680000,119.989998,119.106049,185549500
2021-03-22,120.330002,123.870003,120.260002,123.389999,122.480995,111912300
2021-03-23,123.330002,124.239998,122.139999,122.540001,121.637268,95467100
2021-03-24,122.820000,122.900002,120.070000,120.089996,119.205315,88530500
2021-03-25,119.540001,121.660004,119.000000,120.589996,119.701637,98844700
2021-03-26,120.349998,121.480003,118.919998,121.209999,120.317070,94071200
2021-03-29,121.650002,122.580002,120.730003,121.389999,120.495735,80819200
2021-03-30,120.110001,120.400002,118.860001,119.900002,119.016724,85671900
2021-03-31,121.650002,123.519997,121.150002,122.150002,121.250145,118323800
2021-04-01,123.660004,124.180000,122.489998,123.000000,122.093880,75089100
2021-04-05,123.870003,126.160004,123.070000,125.900002,124.972511,88651200
2021-04-06,126.500000,127.129997,125.650002,126.209999,125.280228,80171300
2021-04-07,125.830002,127.919998,125.139999,127.900002,126.957779,83466700
2021-04-08,128.949997,130.389999,128.520004,130.360001,129.399658,88844600
2021-04-09,129.800003,133.039993,129.470001,133.000000,132.020203,106686700
2021-04-12,132.520004,132.850006,130.630005,131.240005,130.273193,91420000
2021-04-13,132.440002,134.660004,131.929993,134.429993,133.439667,91266500
2021-04-14,134.940002,135.000000,131.660004,132.029999,131.057343,87222800
2021-04-15,133.820007,135.000000,133.639999,134.500000,133.509155,89347100
2021-04-16,134.300003,134.669998,133.279999,134.160004,133.171692,84922400
2021-04-19,133.509995,135.470001,133.339996,134.839996,133.846649,94264200
2021-04-20,135.020004,135.529999,131.809998,133.110001,132.129425,94812300
2021-04-21,132.360001,133.750000,131.300003,133.500000,132.516510,68847100
2021-04-22,133.039993,134.149994,131.410004,131.940002,130.968018,84566500
2021-04-23,132.160004,135.119995,132.160004,134.320007,133.330475,78657500
2021-04-26,134.830002,135.059998,133.559998,134.720001,133.727539,66905100
2021-04-27,135.009995,135.410004,134.110001,134.389999,133.399979,66015800
2021-04-28,134.309998,135.020004,133.080002,133.580002,132.595947,107760100
2021-04-29,136.470001,137.070007,132.449997,133.479996,132.496658,151101000
2021-04-30,131.779999,133.559998,131.070007,131.460007,130.491547,109839500
2021-05-03,132.039993,134.070007,131.830002,132.539993,131.563583,75135100
2021-05-04,131.190002,131.490005,126.699997,127.849998,126.908150,137564700
2021-05-05,129.199997,130.449997,127.970001,128.100006,127.156311,84000900
2021-05-06,127.889999,129.750000,127.129997,129.740005,128.784256,78128300
2021-05-07,130.850006,131.259995,129.479996,130.210007,129.470337,78973300
2021-05-10,129.410004,129.539993,126.809998,126.849998,126.129387,88071200
2021-05-11,123.500000,126.269997,122.769997,125.910004,125.194733,126142800
2021-05-12,123.400002,124.639999,122.250000,122.769997,122.072571,112172300
2021-05-13,124.580002,126.150002,124.260002,124.970001,124.260071,105861300
2021-05-14,126.250000,127.889999,125.849998,127.449997,126.725990,81918000
2021-05-17,126.820000,126.930000,125.169998,126.269997,125.552689,74244600
2021-05-18,126.559998,126.989998,124.779999,124.849998,124.140755,63342900
2021-05-19,123.160004,124.919998,122.860001,124.690002,123.981674,92612000
2021-05-20,125.230003,127.720001,125.099998,127.309998,126.586784,76857100
2021-05-21,127.820000,128.000000,125.209999,125.430000,124.717461,79295400
2021-05-24,126.010002,127.940002,125.940002,127.099998,126.377975,63092900
2021-05-25,127.820000,128.320007,126.320000,126.900002,126.179115,72009500
2021-05-26,126.959999,127.389999,126.419998,126.849998,126.129387,56575900
2021-05-27,126.440002,127.639999,125.080002,125.279999,124.568306,94625600
2021-05-28,125.570000,125.800003,124.550003,124.610001,123.902122,71311100
2021-06-01,125.080002,125.349998,123.940002,124.279999,123.573990,67637100
2021-06-02,124.279999,125.239998,124.050003,125.059998,124.349548,59278900
2021-06-03,124.680000,124.849998,123.129997,123.540001,122.838203,76229200
2021-06-04,124.070000,126.160004,123.849998,125.889999,125.174850,75169300
2021-06-07,126.169998,126.320000,124.830002,125.900002,125.184792,71057600
2021-06-08,126.599998,128.460007,126.209999,126.739998,126.020012,74403800
2021-06-09,127.209999,127.750000,126.519997,127.129997,126.407799,56877900
2021-06-10,127.019997,128.190002,125.940002,126.110001,125.393593,71186400
2021-06-11,126.529999,127.440002,126.099998,127.349998,126.626549,53522400
2021-06-14,127.820000,130.539993,127.070000,130.479996,129.738770,96906500
2021-06-15,129.940002,130.600006,129.389999,129.639999,128.903534,62746300
2021-06-16,130.369995,130.889999,128.460007,130.149994,129.410629,91815000
2021-06-17,129.800003,132.550003,129.649994,131.789993,131.041321,96721700
2021-06-18,130.710007,131.509995,130.240005,130.460007,129.718887,108953300
2021-06-21,130.300003,132.410004,129.210007,132.300003,131.548447,79663300
2021-06-22,132.130005,134.080002,131.619995,133.979996,133.218887,74783600
2021-06-23,133.770004,134.320007,133.229996,133.699997,132.940475,60214200
2021-06-24,134.449997,134.639999,132.929993,133.410004,132.652130,68711000
2021-06-25,133.460007,133.889999,132.809998,133.110001,132.353851,70783700
2021-06-28,133.410004,135.250000,133.350006,134.779999,134.014343,62111300
2021-06-29,134.800003,136.490005,134.350006,136.330002,135.555542,64556100
2021-06-30,136.169998,137.410004,135.869995,136.960007,136.181976,63261400
2021-07-01,136.600006,137.330002,135.759995,137.270004,136.490189,52485800
2021-07-02,137.899994,140.000000,137.750000,139.960007,139.164917,78852600
2021-07-06,140.070007,143.149994,140.070007,142.020004,141.213211,108181800
2021-07-07,143.539993,144.889999,142.660004,144.570007,143.748734,104911600
2021-07-08,141.580002,144.059998,140.669998,143.240005,142.426300,105575500
2021-07-09,142.750000,145.649994,142.649994,145.110001,144.285675,99890800
2021-07-12,146.210007,146.320007,144.000000,144.500000,143.679138,76299700
2021-07-13,144.029999,147.460007,143.630005,145.639999,144.812653,100827100
2021-07-14,148.100006,149.570007,147.679993,149.149994,148.302689,127050800
2021-07-15,149.240005,150.000000,147.089996,148.479996,147.636520,106820300
2021-07-16,148.460007,149.759995,145.880005,146.389999,145.558395,93251400
2021-07-19,143.750000,144.070007,141.669998,142.449997,141.640762,121434600
2021-07-20,143.460007,147.100006,142.960007,146.149994,145.319748,96350000
2021-07-21,145.529999,146.130005,144.630005,145.399994,144.574005,74993500
2021-07-22,145.940002,148.199997,145.809998,146.800003,145.966049,77338200
2021-07-23,147.550003,148.720001,146.919998,148.559998,147.716049,71447400
2021-07-26,148.270004,149.830002,147.699997,148.990005,148.143616,72434100
2021-07-27,149.119995,149.210007,145.550003,146.770004,145.936234,104818600
2021-07-28,144.809998,146.970001,142.539993,144.979996,144.156387,118931200
2021-07-29,144.690002,146.550003,144.580002,145.639999,144.812653,56699500
2021-07-30,144.380005,146.330002,144.110001,145.860001,145.031387,70440600
2021-08-02,146.360001,146.949997,145.250000,145.520004,144.693344,62880000
2021-08-03,145.809998,148.039993,145.179993,147.360001,146.522903,64786600
2021-08-04,147.270004,147.789993,146.279999,146.949997,146.115219,56368300
2021-08-05,146.979996,147.839996,146.169998,147.059998,146.224579,46397700
2021-08-06,146.350006,147.110001,145.630005,146.139999,145.527527,54126800
2021-08-09,146.199997,146.699997,145.520004,146.089996,145.477737,48908700
2021-08-10,146.440002,147.710007,145.300003,145.600006,144.989792,69023100
2021-08-11,146.050003,146.720001,145.529999,145.860001,145.248703,48493500
2021-08-12,146.190002,149.050003,145.839996,148.889999,148.265991,72282600
2021-08-13,148.970001,149.440002,148.270004,149.100006,148.475128,59375000
2021-08-16,148.539993,151.190002,146.470001,151.119995,150.486649,103296000
2021-08-17,150.229996,151.679993,149.089996,150.190002,149.560547,92229700
2021-08-18,149.800003,150.720001,146.149994,146.360001,145.746613,86326000
2021-08-19,145.029999,148.000000,144.500000,146.699997,146.085175,86960300
2021-08-20,147.440002,148.500000,146.779999,148.190002,147.568924,60549600
2021-08-23,148.309998,150.190002,147.889999,149.710007,149.082581,60131800
2021-08-24,149.449997,150.860001,149.149994,149.619995,148.992935,48606400
2021-08-25,149.809998,150.320007,147.800003,148.360001,147.738205,58991300
2021-08-26,148.350006,149.119995,147.509995,147.539993,146.921646,48597200
2021-08-27,147.479996,148.750000,146.830002,148.600006,147.977203,55802400
2021-08-30,149.000000,153.490005,148.610001,153.119995,152.478271,90956700
2021-08-31,152.660004,152.800003,151.289993,151.830002,151.193680,86453100
2021-09-01,152.830002,154.979996,152.339996,152.509995,151.870804,80313700
2021-09-02,153.869995,154.720001,152.399994,153.649994,153.006042,71115500
2021-09-03,153.759995,154.630005,153.089996,154.300003,153.653320,57808700
2021-09-07,154.970001,157.259995,154.389999,156.690002,156.033325,82278300
2021-09-08,156.979996,157.039993,153.979996,155.110001,154.459930,74420200
2021-09-09,155.490005,156.110001,153.949997,154.070007,153.424301,57305700
2021-09-10,155.000000,155.479996,148.699997,148.970001,148.345673,140893200
2021-09-13,150.630005,151.419998,148.750000,149.550003,148.923233,102404300
2021-09-14,150.350006,151.070007,146.910004,148.119995,147.499207,109296300
